order_id,customer_id,email_snapshot,order_date,status,payment_method,declared_total,currency,source_system,ingested_at,billing_address,shipping_address,promo_code,session_id,ip_address,raw_status_code,user_agent
ORD-741d2b58-b076-4cf3-937b-181bc73d3b0b,CUST-3789d210-1f08-4f33-84f9-05055ff6295f,wcobb@example.com,2024-08-26,delivered,paypal,182.4,USD,mobile_ios,2026-04-28T11:21:28.644972Z,"8670 Curry Forge, West Christinaside, ID 05659","2884 Jason Port, New James, WV 89544",,eefe160d-40c8-45ad-ab60-c1c222bc1235,149.37.224.63,ORD_003,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/29.0.834.0 Safari/536.2"
ORD-5b1f51a1-4a23-4341-b32f-ba5429e60b24,CUST-49ea87be-8d10-4a9a-bebd-97612c2da462,andrewyork@example.com,2024-11-22,delivered,gift_card,481.57,USD,pos,2026-04-28T11:21:28.645242Z,"5495 Daisy Pass Apt. 259, Juliemouth, PW 18995","056 Matthew Views Apt. 181, Lake Lauraville, AL 64656",,17e698fb-eed6-47a7-8fe9-bc34055ae93b,204.238.49.112,ORD_004,Opera/9.70.(Windows 98; st-ZA) Presto/2.9.163 Version/12.00
ORD-5da56ac2-4a0d-4f7e-8aca-e9a2a8bf7435,CUST-b1674889-d4b8-4707-b617-c62020d2e415,gwilson@example.com,2024-07-29,delivered,bank_transfer,1576.25,USD,mobile_ios,2026-04-28T11:21:28.645498Z,"USNS English, FPO AA 29026","9441 Cynthia Prairie, East Annetteport, TN 54962",,dd6b8da5-ddcd-4061-af6c-f95afbb90e7e,55.160.34.10,ORD_005,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.1)
ORD-36a1d124-bbeb-46e6-a0b1-7afdfbd8589e,CUST-7a317ec3-7d7c-45cf-9465-acb25e7839ba,jacksonchristina@example.net,2025-08-24,pending,debit_card,1538.41,USD,web,2026-04-28T11:21:28.645737Z,"502 Paul Route Suite 884, North Nicoleside, OK 98958","3481 Cynthia Common, South Benjamin, NC 63586",,4172d9fd-2b27-4697-a632-7055764bb947,188.122.112.157,ORD_005,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2 rv:4.0; dz-BT) AppleWebKit/534.21.5 (KHTML, like Gecko) Version/5.1 Safari/534.21.5"
ORD-51773f5c-c335-43ab-ab90-9b52921b53f6,CUST-aa71742a-def3-44b1-a192-af9d5ce773ba,jesse36@example.com,2024-08-21,confirmed,credit_card,216.72,USD,mobile_ios,2026-04-28T11:21:28.646008Z,"USNV Weaver, FPO AA 58252","3461 Shah Ridge, New Sharonmouth, NM 52905",,b995cd11-aaf5-43b8-a657-ae71340ea72e,72.146.246.128,ORD_001,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; vi-VN) AppleWebKit/534.26.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6534.26.7"
ORD-a5b1d979-9e00-4864-9f6c-672affe93aad,CUST-bb5d590d-6b38-4c2e-b12c-4db0701ba4e5,nicholas40@example.com,2024-05-24,delivered,credit_card,1918.06,USD,web,2026-04-28T11:21:28.646246Z,"68806 Thomas Fords, Dixonton, FM 04321","PSC 7453, Box 5268, APO AE 06326",,e35b4175-e293-4dea-a6f2-9caadaf4ae01,205.50.221.145,ORD_003,Mozilla/5.0 (Android 4.3; Mobile; rv:6.0) Gecko/6.0 Firefox/6.0
ORD-cb6db2e1-9449-4261-a82d-3aca356a8c04,CUST-cdb1970a-785f-418e-ae10-e6861a7bee60,richard07@example.net,2024-05-12,delivered,gift_card,583.01,USD,web,2026-04-28T11:21:28.646476Z,"6866 Shannon Mountains, New Eric, IL 19389","86621 Stanley Road, Ramosberg, WY 39459",,3aa27444-33c7-460b-a8a5-83c29f6a71ec,117.28.96.234,ORD_005,Mozilla/5.0 (Windows NT 6.0; cs-CZ; rv:1.9.0.20) Gecko/6661-06-30 08:02:23.274292 Firefox/3.8
ORD-203a0008-9287-4dfd-b19c-1927d1fc79de,CUST-ea3be5a2-980b-4e9e-a386-6e7bbf77fe8d,sototony@example.com,2025-07-30,confirmed,debit_card,617.82,USD,mobile_android,2026-04-28T11:21:28.646685Z,"Unit 5010 Box 4595, DPO AA 83182","274 Jason Mountains, Smithbury, MD 49477",,dd1bddc3-6502-466b-9a18-bb3635921385,199.189.85.72,ORD_004,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/5.0)
ORD-ede40c75-83df-44ed-9437-2babe95fca32,CUST-a4266079-9292-437d-9090-b2bbc96e474a,harry34@example.com,2024-09-12,delivered,paypal,388.68,USD,web,2026-04-28T11:21:28.646899Z,"38474 Ashley Motorway, Johnsonhaven, IL 79393","59007 Moran Station, New Collinborough, SC 20383",,5430f4eb-b5b0-4f19-b6fa-830699194f1d,165.232.197.214,ORD_004,"Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/23.0.882.0 Safari/533.0"
ORD-9703a3f6-4203-405d-9d97-109a5ee6fd6b,CUST-e5f3acfd-b0d0-4e93-8632-f2b2bf715472,aliceboone@example.net,2024-08-19,delivered,gift_card,1924.24,USD,mobile_ios,2026-04-28T11:21:28.647165Z,"59196 Williams Canyon Suite 796, Lake Nicholaston, MI 92711","1935 Klein Orchard, South Ashley, CA 18791",,875116bc-59ea-4748-9c9c-2f42dd3156cd,164.44.110.116,ORD_001,Opera/8.33.(X11; Linux x86_64; ks-IN) Presto/2.9.179 Version/10.00
ORD-60ce001f-0156-4f9d-b2e9-4f068d8de55d,CUST-be75c6f8-3da7-4350-951e-0b446a8fc0d8,kmalone@example.com,2025-09-01,delivered,paypal,165.86,USD,web,2026-04-28T11:21:28.647466Z,"USS Ellis, FPO AE 96832","PSC 8801, Box 0025, APO AE 04023",,32908440-6b99-4845-b4cc-b2cc376e21f6,128.179.151.163,ORD_003,"Mozilla/5.0 (Linux; Android 2.3.7) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/32.0.800.0 Safari/532.2"
ORD-1783fa72-78b2-4682-8f1c-7c724e0a9a5c,CUST-61d49b8f-0768-4dc4-b6b7-02ebcb8df824,castillodaniel@example.net,2024-08-10,delivered,gift_card,513.23,USD,pos,2026-04-28T11:21:28.647597Z,"67534 Michelle Fields Apt. 762, Tanyaberg, DC 97793","90771 Jennifer Turnpike, Natashaland, GU 83350",,6e301798-d592-4e83-bc2b-843f5d9fb1f3,181.13.52.86,ORD_005,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3; rv:1.9.5.20) Gecko/4578-09-26 05:13:47.731415 Firefox/3.6.15
ORD-86d36e5f-4e83-4ac6-aa70-472e6efd20e6,CUST-005f7ba0-8436-483d-a84b-c0c8827c2df6,lisacobb@example.net,2024-10-28,delivered,paypal,7105.83,USD,mobile_ios,2026-04-28T11:21:28.647882Z,"132 Jennifer Parkway Apt. 861, East David, AK 12469","7094 Stuart Canyon Apt. 622, Johnsonburgh, FM 56860",,36c235eb-6dab-4f44-b930-a3538cdda121,140.84.75.25,ORD_005,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/52.0.870.0 Safari/533.2"
ORD-740ae1f4-7f06-4f43-a00c-c9c1953d3379,CUST-e5e09a9d-a193-45f8-b703-a7677837dda2,iwalsh@example.com,2025-11-09,pending,credit_card,1412.06,USD,web,2026-04-28T11:21:28.648143Z,"734 Stephen Motorway Apt. 944, Cynthiahaven, RI 96918","9008 Boyer Isle Apt. 726, Lake Kariside, AR 28752",,bf781a1c-165f-4142-a69b-cddf138c3042,116.27.194.188,ORD_003,Opera/8.52.(Windows NT 5.1; ckb-IQ) Presto/2.9.178 Version/11.00
ORD-3fa88b05-07f7-4166-b3d0-dde2fcad3752,CUST-d25bfbd1-9d8a-4ffe-835f-d34ce1b9dbe7,mooresarah@example.org,2024-05-01,cancelled,paypal,473.3,USD,pos,2026-04-28T11:21:28.648410Z,"514 Jacob Forks Apt. 948, Smithfurt, DC 82721","7739 Jennifer Landing, East Edwardland, NJ 95468",,d41807f7-e4a1-4cdf-ae56-3c1af1f2a50c,124.75.67.39,ORD_003,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.0)
ORD-17314309-8ce8-4d73-8f1c-0350e0cbfd12,CUST-35188f3b-0bf5-4907-8c72-796c70158dbb,smithsteven@example.org,2026-03-09,shipped,debit_card,473.18,USD,web,2026-04-28T11:21:28.648651Z,"8671 Kline Plaza Apt. 456, Caldwellton, SC 79997","5574 Dorothy Ports Suite 251, Lake Ashley, WA 07592",,bad8350b-4459-454e-9a92-67151023af74,40.224.151.82,ORD_001,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/19.0.816.0 Safari/531.1"
ORD-c1c9a175-0bbb-4176-b9fd-7af8446afc53,CUST-73928ebf-d703-42c1-843a-3c7043ef3f04,brendahines@example.org,2025-06-27,delivered,credit_card,98.56,USD,mobile_android,2026-04-28T11:21:28.648939Z,"USCGC Ramos, FPO AE 78033","581 Dakota Path, South Brandon, CT 21720",PROMO-3481,5931c3b9-250a-4df7-a28d-2c54e4677b42,104.174.31.193,ORD_002,Opera/9.74.(Windows NT 10.0; wal-ET) Presto/2.9.179 Version/10.00
ORD-9e9e264a-e449-424d-ac89-9a11489756e4,CUST-0be5881b-87b1-40e8-833d-db56cd95f2e5,jessicafloyd@example.org,2025-02-21,delivered,paypal,638.1,USD,mobile_ios,2026-04-28T11:21:28.649182Z,"79043 Jones Dale Apt. 161, Angelamouth, WV 19819","2179 Philip Center Suite 654, Veronicaport, NC 45355",,9dc0c776-4590-48c3-8a61-9cde5e955087,205.78.210.210,ORD_004,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; nb-NO) AppleWebKit/531.41.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.41.4"
ORD-08a43807-27d8-48a4-bca7-86fbd64289a9,CUST-e23fc04d-0225-4898-81f6-2823de5f053d,taylorchristopher@example.com,2026-04-15,delivered,debit_card,1178.41,USD,mobile_android,2026-04-28T11:21:28.649382Z,"287 Chandler Circle, East Andrea, WV 78242","Unit 0922 Box 8944, DPO AA 02735",,846765fa-a338-412c-919a-c3a7ca221a18,154.105.71.196,ORD_004,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; sl-SI) AppleWebKit/531.31.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.31.5"
ORD-6cc9bda0-61a1-4536-b93c-49a4583b41a7,CUST-4c97e258-ae92-4220-a9bf-4acaa1e628d3,marywalker@example.com,2024-06-03,delivered,credit_card,863.62,USD,mobile_android,2026-04-28T11:21:28.649606Z,"1693 Dean Road, West Melissa, NM 41180","40220 Mcmillan Spring Suite 511, South Danny, NM 11084",PROMO-0930,2df19faa-b841-4e4f-b5dc-25d68f8bcae4,128.202.246.183,ORD_001,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/61.0.812.0 Safari/536.1"
ORD-2ea0ccac-bba3-4e74-8d9d-1480d2dbc5e3,CUST-1092d36d-1468-4936-9b59-0ed940314b46,daniellemaxwell@example.org,2025-01-24,delivered,paypal,5083.05,USD,mobile_ios,2026-04-28T11:21:28.649910Z,"71721 Snyder Burg Apt. 840, East Jacqueline, DE 86200","6508 Christina Mountains, North Crystalchester, WY 62312",,72ee5ad1-ef47-45dd-ab06-d26a8f318abf,5.46.178.70,ORD_004,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/23.0.886.0 Safari/531.1"
ORD-44a4e444-d3d1-4a08-a3ee-e11cdf8660b3,CUST-dcbf587d-e024-427c-83af-330cd9cef2e0,hopkinsdebra@example.net,2025-01-18,delivered,debit_card,66.57,USD,web,2026-04-28T11:21:28.650097Z,"19861 Rachel Circle, Tamaraside, ID 54007","95547 Rodriguez Fields, New Lisa, AZ 72373",,6ea89b3b-6861-4506-85ac-463b3f5234dc,69.84.106.40,ORD_001,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_9 rv:6.0; tcy-IN) AppleWebKit/534.29.4 (KHTML, like Gecko) Version/4.0 Safari/534.29.4"
ORD-3b14b6b3-499f-455d-bf3c-b8520f284c45,CUST-86fcbe3c-a753-4e16-9adf-f1b81941ebee,zhartman@example.org,2024-12-25,shipped,bank_transfer,1757.3,USD,web,2026-04-28T11:21:28.650375Z,"337 Stevenson Union Apt. 105, New Samuel, IL 13917","488 Miller Crest Apt. 000, New Nathan, LA 96849",,2241bd59-2b94-49e8-8831-c8d8647e150d,203.4.252.111,ORD_002,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.1)
ORD-a92d6ad5-3cb7-482b-8751-611b7fa98771,CUST-05db24eb-d316-4a41-883f-96f752a63b9c,jessicagill@example.net,2025-08-29,delivered,credit_card,715.75,USD,mobile_ios,2026-04-28T11:21:28.650569Z,"157 Jennifer Point, Lake Sandrafort, SC 03944","0797 Daniel Haven, Port Miguelberg, IL 69402",,6c202119-8711-4ffa-ab59-3775445cdde6,103.194.160.132,ORD_005,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/62.0.832.0 Safari/533.2"
ORD-0fc0acaa-c27f-4521-9e63-e93409b42fa2,CUST-426a8a31-66e8-4342-aa54-f5cd545642a7,griffinjim@example.com,2026-03-25,delivered,paypal,2220.34,USD,web,2026-04-28T11:21:28.650878Z,"137 Tanya Branch Apt. 881, North Ryan, WY 75541","10464 Rowe Route Suite 786, Clarkbury, CO 77386",,035e6d41-c1b3-4ec3-9cbe-da135c69d10c,6.193.84.192,ORD_005,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; zh-SG) AppleWebKit/535.9.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6535.9.7"
ORD-8ced8607-5058-45ea-af4f-bde034663d4d,CUST-f0631aa7-51f7-4798-88d6-7fd0244e11b6,mikereyes@example.com,2025-07-31,pending,bank_transfer,5553.53,USD,web,2026-04-28T11:21:28.651152Z,"81980 Hubbard Radial, New Alan, WY 32583","258 Romero Squares, Garyshire, PA 27408",,5facaf08-8ec6-4d9c-bf86-4eee56ed3ff2,186.130.123.19,ORD_003,"Mozilla/5.0 (iPad; CPU iPad OS 8_4_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/47.0.890.0 Mobile/46Q168 Safari/533.0"
ORD-60deb1a2-5ebe-40db-b952-b0acde2db287,CUST-3030251b-c599-4b0c-802c-f12f73cdf7e6,arthur40@example.net,2026-04-04,delivered,paypal,4465.41,USD,web,2026-04-28T11:21:28.651444Z,"62301 Ryan Trail, Robinsonfurt, PW 23063","719 Gutierrez Springs, West Deanna, PA 96359",,744a7782-aa75-4bf4-809e-958e162090e7,109.211.71.102,ORD_003,Mozilla/5.0 (Android 4.3; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0
ORD-c124625e-0cca-45c7-a2b0-6bea0aaf0398,CUST-832eeea5-648b-4bb7-bcae-5171509549fd,lisacarney@example.net,2025-11-07,pending,credit_card,929.93,USD,pos,2026-04-28T11:21:28.651651Z,"39063 Smith Glen, Gonzalezborough, CT 65312","0178 Michael Plains, Port Erika, IL 20197",,75524038-9126-47ba-8213-a1a6167bbc07,156.121.189.63,ORD_003,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_0 rv:2.0; ayc-PE) AppleWebKit/535.45.3 (KHTML, like Gecko) Version/4.1 Safari/535.45.3"
ORD-3e8c4268-efbf-4ac5-a7d3-8328764d984e,CUST-dabf8e8a-0e6f-4085-986e-846a95778617,gavin28@example.org,2025-03-03,delivered,bank_transfer,227.83,USD,pos,2026-04-28T11:21:28.651919Z,"25857 Karen Forge Suite 786, Hancockview, VI 75287","1210 Shelby Street, South Maria, MS 85880",,550e5ebb-0426-41f2-be55-dc26f1154a28,181.31.13.86,ORD_005,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/24.0.895.0 Safari/534.2"
ORD-dd6c1758-575c-41b4-8b3f-079253ae3f7c,CUST-d88f93bd-6d39-4db8-b994-7f6834ee8636,eric95@example.org,2026-04-21,shipped,bank_transfer,1671.3,USD,pos,2026-04-28T11:21:28.652205Z,"3066 Scott Pines Suite 831, Port Annafurt, KY 88525","041 Smith Lane, Robinshire, IN 74383",,1783b7e3-e3ce-4a69-a7b5-25b6753bd0a2,135.73.231.250,ORD_003,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.0)
ORD-5cb6df43-3b6e-430d-8843-190d56c6aa61,CUST-f86f66c5-fe6c-49bc-afe2-73a2ce367af6,emartinez@example.net,2025-08-05,delivered,credit_card,201.89,USD,web,2026-04-28T11:21:28.652446Z,"01776 Parks Brook Suite 777, South Howardbury, MH 96700","201 Kerr Mill, West Heather, OK 80600",PROMO-6126,ce3b76eb-7407-4418-912d-94050e69cec3,218.154.255.246,ORD_001,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.0)
ORD-bf3b5961-c24c-4211-ac0e-1c1160582671,CUST-69a34cdf-5856-4f55-8b42-1a63da0b2e81,robert71@example.org,2026-02-22,pending,paypal,128.63,USD,web,2026-04-28T11:21:28.652718Z,"11823 Tiffany Place, Martinbury, NJ 67383","38142 Montgomery Extensions Suite 619, New Mary, WA 18557",,93035c42-5a61-4161-ad38-8b7f8f983a32,111.191.217.121,ORD_001,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.0)
ORD-ac247485-ae7b-4b57-a7e4-d03ac8bbe77d,CUST-bb5d590d-6b38-4c2e-b12c-4db0701ba4e5,nicholas40@example.com,2026-04-14,delivered,gift_card,473.49,USD,mobile_android,2026-04-28T11:21:28.652991Z,"PSC 1826, Box 7764, APO AP 06845","PSC 2484, Box 4877, APO AE 23109",PROMO-9587,6782eb96-8b3e-4158-b4b0-f33c0c398795,118.43.71.33,ORD_002,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.0)
ORD-251f9d91-3add-49d0-981d-55b8c4dba93b,CUST-e6e81b48-a538-42f6-aa2d-2bceeac18ea6,sarahrodriguez@example.net,2025-06-10,pending,debit_card,1941.57,USD,pos,2026-04-28T11:21:28.653166Z,"8873 Melissa Row, Lake Anthonyshire, VT 08776","56013 Copeland Locks Suite 323, Moorefort, IA 55891",,f89b4f74-949d-4e0b-8d59-28f9d7200314,199.145.126.161,ORD_001,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/29.0.802.0 Mobile/01L178 Safari/532.2"
ORD-4f78240b-7471-416b-b034-72bee0a6babc,CUST-5fd51397-48be-4f4e-80fa-d23bf89ab38f,dhoward@example.com,2024-08-03,confirmed,paypal,481.32,USD,pos,2026-04-28T11:21:28.653445Z,"9132 Brenda Corners, New Donna, DC 16607","84773 Morgan Lake, Riveramouth, HI 91416",,f1cef8e5-8bdc-4ed8-9e03-d20cbbfe9da3,132.235.134.185,ORD_004,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.1)
ORD-d9d78dd3-2248-45db-97c6-e135b7706146,CUST-0bb6aa78-4798-4a7f-a0ad-83d4eaa98057,awright@example.net,2024-06-27,delivered,gift_card,285.4,USD,web,2026-04-28T11:21:28.653710Z,"38357 Meghan Circles, Lisaville, ND 34447","62623 Mckinney Green Suite 770, North Randyfort, GA 40521",,2a1b5ef5-386d-414a-b5d8-58c3030bb69d,175.50.105.245,ORD_003,Opera/9.73.(X11; Linux x86_64; af-ZA) Presto/2.9.163 Version/11.00
ORD-2bb28248-ac9a-48f7-84bc-24cb2c6399ce,CUST-94c166a5-4c73-4654-86cb-11b110567ad7,gonzalesbrad@example.org,2025-08-15,delivered,bank_transfer,249.0,USD,mobile_ios,2026-04-28T11:21:28.653963Z,"3799 Zachary Overpass, West Alexander, NJ 30233","0713 Donald Junctions, Johnsonview, AL 54051",PROMO-5207,30ab64cd-3a9b-46d0-b944-049003d1aa1b,102.161.142.215,ORD_004,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_1 rv:4.0; ps-AF) AppleWebKit/531.31.5 (KHTML, like Gecko) Version/5.0.1 Safari/531.31.5"
ORD-7f284cb4-05c2-47e7-bb3c-e40bdf9d450c,CUST-eb3ff3c6-079b-4d65-8b64-156c78128ba9,emilyhall@example.org,2024-05-03,shipped,debit_card,664.05,USD,mobile_ios,2026-04-28T11:21:28.654215Z,"USNS Brooks, FPO AE 40511","5093 Rachael Mountains, North Matthew, MP 18815",,da111a66-8dc4-4df9-8be2-0493db8733b3,216.64.175.245,ORD_004,Mozilla/5.0 (Windows NT 11.0; pap-AN; rv:1.9.0.20) Gecko/4977-05-30 22:23:21.629395 Firefox/3.6.9
ORD-23ea14e3-035a-4f43-b868-7d2c44618700,CUST-bc1410cb-72da-4419-94b9-7571d74acfbc,brayrobert@example.org,2025-04-12,delivered,bank_transfer,2016.83,USD,pos,2026-04-28T11:21:28.654396Z,"Unit 5664 Box 6726, DPO AE 55516","241 Miller Terrace, Hillstad, AR 37278",,5450b49d-71e8-4735-904e-ca846c7a845d,37.25.142.72,ORD_001,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; iu-CA) AppleWebKit/531.37.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6531.37.4"
ORD-f49155a8-762c-41fa-ad09-9409b9d3ddcc,CUST-c4915a30-f624-411e-8210-d6f7137accca,pstrickland@example.net,2024-10-09,confirmed,debit_card,463.49,USD,pos,2026-04-28T11:21:28.654616Z,"92827 Hall Burg Apt. 960, Adrianland, MP 84097","8546 Jonathan Drive, Mariatown, WA 57734",,0e7b9cea-0fa3-4432-b49f-f6cb38763e9e,140.119.20.1,ORD_001,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_5 rv:2.0; xh-ZA) AppleWebKit/535.16.5 (KHTML, like Gecko) Version/5.0.2 Safari/535.16.5"
ORD-332d36a7-f8b5-47b1-8b96-40e99821ebd0,CUST-f58ba450-7035-4b5b-8478-57025e185a17,erobinson@example.com,2024-10-27,delivered,gift_card,2156.46,USD,web,2026-04-28T11:21:28.654786Z,"48458 Douglas Cape, Ryanmouth, HI 29288","26443 Barton Plains Suite 816, West Paulchester, FL 25224",,7bffe234-f29a-4d15-b5be-c9b3665e8382,190.76.98.169,ORD_001,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.4.7 (KHTML, like Gecko) Version/5.0.3 Safari/534.4.7"
ORD-7111237f-29b1-4bdd-a6c3-08046e0cd1e3,CUST-152fe3b0-2e41-40c1-95fc-0c9ad14c446a,monica70@example.org,2026-04-21,confirmed,credit_card,718.88,USD,pos,2026-04-28T11:21:28.655056Z,"01620 Hughes Mountains Apt. 614, Melissaberg, LA 92394","35688 Tran Summit Suite 765, Ramirezfurt, ID 23950",,4979fc61-1443-4cf6-a975-90f2c096bf47,160.160.78.242,ORD_003,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/5.1)
ORD-51da3066-9b76-4117-a255-6d65cc1ef127,CUST-03ec367b-c195-40df-a6f3-fee0e82bef0f,zmorrison@example.net,2025-03-26,shipped,gift_card,1548.72,USD,mobile_ios,2026-04-28T11:21:28.655320Z,"42650 Tommy Parkways, South George, MH 23227","099 Jeremy Station Suite 323, Lake Dylanfurt, CA 49254",,953af8fc-0cef-4844-8a3b-0bf81f08e0f4,182.143.82.187,ORD_002,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; km-KH) AppleWebKit/531.34.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.34.4"
ORD-17b47bba-707d-49cf-a2d2-6537f9938b26,CUST-d9609cb5-5207-480c-82c5-c094b451908b,swilkerson@example.com,2024-11-27,delivered,bank_transfer,777.45,USD,mobile_ios,2026-04-28T11:21:28.655596Z,"641 Duncan Throughway Suite 038, Jasonfort, UT 21104","69444 Ray Oval Apt. 214, Morrisonfort, MS 22962",PROMO-3033,9ba9f550-14b7-4510-8b35-0ef229e634c9,170.53.145.111,ORD_004,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; zh-TW) AppleWebKit/532.12.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.12.5"
ORD-378ad153-a61a-48b5-a9c3-c73ef9ff7c16,CUST-7ecc000c-6e57-4844-ad13-5ca080c40647,samanthali@example.org,2025-09-01,delivered,credit_card,1363.07,USD,mobile_android,2026-04-28T11:21:28.655875Z,"497 Snyder Crescent, Port Brianfurt, CA 58093","10106 Joel Shores, North Stacey, GU 51928",,41c19a82-3631-493e-9e8c-a7e2075c2541,22.36.227.60,ORD_005,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_9) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/39.0.832.0 Safari/536.0"
ORD-3387d885-4361-4d13-8f72-316249b66f16,CUST-GHOST-001,lsmith@example.com,2025-11-30,cancelled,paypal,368.56,USD,pos,2026-04-28T11:21:28.656140Z,"0155 Matthew Rapid Apt. 316, West Nicole, DC 74711","318 Diaz Brooks, Sarahburgh, IA 85187",,edf52fa5-2689-4f68-b858-aee443216e11,206.238.152.50,ORD_002,Mozilla/5.0 (Android 4.4.3; Mobile; rv:25.0) Gecko/25.0 Firefox/25.0
ORD-6c6204b1-5340-488e-8ed9-500d4bb5a0e5,CUST-b08b673a-27e2-4063-8923-e68f2c911ab0,shannon43@example.org,2026-01-26,cancelled,credit_card,1225.97,USD,mobile_android,2026-04-28T11:21:28.656418Z,"7111 Vaughan Extension Suite 434, New Crystalborough, MO 89976","64353 Steven Mills, Kathleenshire, VI 92377",,67dc4b06-8438-4b52-99cd-006643d28978,36.148.235.77,ORD_005,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.0)
ORD-d24074a6-328c-4c33-8115-3b7195f623bf,CUST-68d384c5-9686-4de3-8156-ff2ce8b16c49,mwalls@example.com,2025-10-11,delivered,debit_card,1164.36,USD,mobile_ios,2026-04-28T11:21:28.656669Z,"74995 Bridges Light Apt. 681, Rebeccaville, MO 76458","144 Bethany Pines, Paulhaven, PA 33576",,21b0acde-772c-4bba-b858-159d3d50f1e0,41.37.99.224,ORD_005,"Mozilla/5.0 (iPad; CPU iPad OS 1_1_5 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/15.4k6981.0 Mobile/71B213 Safari/533.0"
ORD-5ac35043-4d26-489d-a8a9-d93d8bab89cc,CUST-d7d33117-be52-40e0-aa2a-fe0e7787da1b,stacy29@example.net,2025-08-01,delivered,credit_card,97.03,USD,mobile_android,2026-04-28T11:21:28.656956Z,"867 Raymond Streets, Stewarttown, VT 49324","64659 Hernandez Heights, Nixonborough, NV 08200",,0762b90b-6da4-4a64-babf-2b84e50286a2,119.53.66.201,ORD_003,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; kl-GL) AppleWebKit/531.24.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.24.5"
